date,y1,y2,y3,y
90.000,0.000,0.000,0.000,0.000
91.000,0.000,0.208,0.000,0.208
92.000,0.000,0.407,0.000,0.407
93.000,0.000,0.588,0.000,0.588
94.000,0.000,0.743,0.000,0.743
95.000,0.000,0.866,0.000,0.866
96.000,0.000,0.951,0.000,0.951
97.000,0.000,0.995,0.000,0.995
98.000,0.000,0.995,0.000,0.995
99.000,0.000,0.951,0.000,0.951
100.000,0.000,0.866,0.000,0.866
101.000,0.000,0.743,0.000,0.743
102.000,0.000,0.588,0.000,0.588
103.000,0.000,0.407,0.000,0.407
104.000,0.000,0.208,0.000,0.208
105.000,0.000,-0.000,0.000,-0.000
106.000,0.000,-0.208,0.000,-0.208
107.000,0.000,-0.407,0.000,-0.407
108.000,0.000,-0.588,0.000,-0.588
109.000,0.000,-0.743,0.000,-0.743
110.000,0.000,-0.866,0.000,-0.866
111.000,0.000,-0.951,0.000,-0.951
112.000,0.000,-0.995,0.000,-0.995
113.000,0.000,-0.995,0.000,-0.995
114.000,0.000,-0.951,0.000,-0.951
115.000,0.000,-0.866,0.000,-0.866
116.000,0.000,-0.743,0.000,-0.743
117.000,0.000,-0.588,0.000,-0.588
118.000,0.000,-0.407,0.000,-0.407
119.000,0.000,-0.208,0.000,-0.208
120.000,0.000,0.000,0.000,0.000
121.000,0.000,0.208,0.000,0.208
122.000,0.000,0.407,0.000,0.407
123.000,0.000,0.588,0.000,0.588
124.000,0.000,0.743,0.000,0.743
125.000,0.000,0.866,0.000,0.866
126.000,0.000,0.951,0.000,0.951
127.000,0.000,0.995,0.000,0.995
128.000,0.000,0.995,0.000,0.995
129.000,0.000,0.951,0.000,0.951
130.000,0.000,0.866,0.000,0.866
131.000,0.000,0.743,0.000,0.743
132.000,0.000,0.588,0.000,0.588
133.000,0.000,0.407,0.000,0.407
134.000,0.000,0.208,0.000,0.208
135.000,0.000,-0.000,0.000,-0.000
136.000,0.000,-0.208,0.000,-0.208
137.000,0.000,-0.407,0.000,-0.407
138.000,0.000,-0.588,0.000,-0.588
139.000,0.000,-0.743,0.000,-0.743
140.000,0.000,-0.866,0.000,-0.866
141.000,0.000,-0.951,0.000,-0.951
142.000,0.000,-0.995,0.000,-0.995
143.000,0.000,-0.995,0.000,-0.995
144.000,0.000,-0.951,0.000,-0.951
145.000,0.000,-0.866,0.000,-0.866
146.000,0.000,-0.743,0.000,-0.743
147.000,0.000,-0.588,0.000,-0.588
148.000,0.000,-0.407,0.000,-0.407
149.000,0.000,-0.208,0.000,-0.208
150.000,0.000,0.000,0.000,0.000
151.000,0.000,0.208,0.000,0.208
152.000,0.000,0.407,0.000,0.407
153.000,0.000,0.588,0.000,0.588
154.000,0.000,0.743,0.000,0.743
155.000,0.000,0.866,0.000,0.866
156.000,0.000,0.951,0.000,0.951
157.000,0.000,0.995,0.000,0.995
158.000,0.000,0.995,0.000,0.995
159.000,0.000,0.951,0.000,0.951
160.000,0.000,0.866,0.000,0.866
161.000,0.000,0.743,0.000,0.743
162.000,0.000,0.588,0.000,0.588
163.000,0.000,0.407,0.000,0.407
164.000,0.000,0.208,0.000,0.208
165.000,0.000,0.000,0.000,0.000
166.000,0.000,-0.208,0.000,-0.208
167.000,0.000,-0.407,0.000,-0.407
168.000,0.000,-0.588,0.000,-0.588
169.000,0.000,-0.743,0.000,-0.743
170.000,0.000,-0.866,0.000,-0.866
171.000,0.000,-0.951,0.000,-0.951
172.000,0.000,-0.995,0.000,-0.995
173.000,0.000,-0.995,0.000,-0.995
174.000,0.000,-0.951,0.000,-0.951
175.000,0.000,-0.866,0.000,-0.866
176.000,0.000,-0.743,0.000,-0.743
177.000,0.000,-0.588,0.000,-0.588
178.000,0.000,-0.407,0.000,-0.407
179.000,0.000,-0.208,0.000,-0.208
180.000,0.000,0.000,0.000,0.000
181.000,0.000,0.208,0.000,0.208
182.000,0.000,0.407,0.000,0.407
183.000,0.000,0.588,0.000,0.588
184.000,0.000,0.743,0.000,0.743
185.000,0.000,0.866,0.000,0.866
186.000,0.000,0.951,0.000,0.951
187.000,0.000,0.995,0.000,0.995
188.000,0.000,0.995,0.000,0.995
189.000,0.000,0.951,0.000,0.951
190.000,0.000,0.866,0.000,0.866
191.000,0.000,0.743,0.000,0.743
192.000,0.000,0.588,0.000,0.588
193.000,0.000,0.407,0.000,0.407
194.000,0.000,0.208,0.000,0.208
195.000,0.000,-0.000,0.000,-0.000
196.000,0.000,-0.208,0.000,-0.208
197.000,0.000,-0.407,0.000,-0.407
198.000,0.000,-0.588,0.000,-0.588
199.000,0.000,-0.743,0.000,-0.743
200.000,0.000,-0.866,0.000,-0.866
201.000,0.000,-0.951,0.000,-0.951
202.000,0.000,-0.995,0.000,-0.995
203.000,0.000,-0.995,0.000,-0.995
204.000,0.000,-0.951,0.000,-0.951
205.000,0.000,-0.866,0.000,-0.866
206.000,0.000,-0.743,0.000,-0.743
207.000,0.000,-0.588,0.000,-0.588
208.000,0.000,-0.407,0.000,-0.407
209.000,0.000,-0.208,0.000,-0.208
210.000,0.000,0.000,0.000,0.000
211.000,0.000,0.208,0.000,0.208
212.000,0.000,0.407,0.000,0.407
213.000,0.000,0.588,0.000,0.588
214.000,0.000,0.743,0.000,0.743
215.000,0.000,0.866,0.000,0.866
216.000,0.000,0.951,0.000,0.951
217.000,0.000,0.995,0.000,0.995
218.000,0.000,0.995,0.000,0.995
219.000,0.000,0.951,0.000,0.951
220.000,0.000,0.866,0.000,0.866
221.000,0.000,0.743,0.000,0.743
222.000,0.000,0.588,0.000,0.588
223.000,0.000,0.407,0.000,0.407
224.000,0.000,0.208,0.000,0.208
225.000,0.000,-0.000,0.000,-0.000
226.000,0.000,-0.208,0.000,-0.208
227.000,0.000,-0.407,0.000,-0.407
228.000,0.000,-0.588,0.000,-0.588
229.000,0.000,-0.743,0.000,-0.743
230.000,0.000,-0.866,0.000,-0.866
231.000,0.000,-0.951,0.000,-0.951
232.000,0.000,-0.995,0.000,-0.995
233.000,0.000,-0.995,0.000,-0.995
234.000,0.000,-0.951,0.000,-0.951
235.000,0.000,-0.866,0.000,-0.866
236.000,0.000,-0.743,0.000,-0.743
237.000,0.000,-0.588,0.000,-0.588
238.000,0.000,-0.407,0.000,-0.407
239.000,0.000,-0.208,0.000,-0.208
240.000,0.000,0.000,0.000,0.000
241.000,0.000,0.208,0.000,0.208
242.000,0.000,0.407,0.000,0.407
243.000,0.000,0.588,0.000,0.588
244.000,0.000,0.743,0.000,0.743
245.000,0.000,0.866,0.000,0.866
246.000,0.000,0.951,0.000,0.951
247.000,0.000,0.995,0.000,0.995
248.000,0.000,0.995,0.000,0.995
249.000,0.000,0.951,0.000,0.951
250.000,0.000,0.866,0.000,0.866
251.000,0.000,0.743,0.000,0.743
252.000,0.000,0.588,0.000,0.588
253.000,0.000,0.407,0.000,0.407
254.000,0.000,0.208,0.000,0.208
255.000,0.000,-0.000,0.000,-0.000
256.000,0.000,-0.208,0.000,-0.208
257.000,0.000,-0.407,0.000,-0.407
258.000,0.000,-0.588,0.000,-0.588
259.000,0.000,-0.743,0.000,-0.743
260.000,0.000,-0.866,0.000,-0.866
261.000,0.000,-0.951,0.000,-0.951
262.000,0.000,-0.995,0.000,-0.995
263.000,0.000,-0.995,0.000,-0.995
264.000,0.000,-0.951,0.000,-0.951
265.000,0.000,-0.866,0.000,-0.866
266.000,0.000,-0.743,0.000,-0.743
267.000,0.000,-0.588,0.000,-0.588
268.000,0.000,-0.407,0.000,-0.407
269.000,0.000,-0.208,0.000,-0.208
270.000,0.000,0.000,0.000,0.000
271.000,0.000,0.208,0.000,0.208
272.000,0.000,0.407,0.000,0.407
273.000,0.000,0.588,0.000,0.588
274.000,0.000,0.743,0.000,0.743
275.000,0.000,0.866,0.000,0.866
276.000,0.000,0.951,0.000,0.951
277.000,0.000,0.995,0.000,0.995
278.000,0.000,0.995,0.000,0.995
279.000,0.000,0.951,0.000,0.951
280.000,0.000,0.866,0.000,0.866
281.000,0.000,0.743,0.000,0.743
282.000,0.000,0.588,0.000,0.588
283.000,0.000,0.407,0.000,0.407
284.000,0.000,0.208,0.000,0.208
285.000,0.000,-0.000,0.000,-0.000
286.000,0.000,-0.208,0.000,-0.208
287.000,0.000,-0.407,0.000,-0.407
288.000,0.000,-0.588,0.000,-0.588
289.000,0.000,-0.743,0.000,-0.743
290.000,0.000,-0.866,0.000,-0.866
291.000,0.000,-0.951,0.000,-0.951
292.000,0.000,-0.995,0.000,-0.995
293.000,0.000,-0.995,0.000,-0.995
294.000,0.000,-0.951,0.000,-0.951
295.000,0.000,-0.866,0.000,-0.866
296.000,0.000,-0.743,0.000,-0.743
297.000,0.000,-0.588,0.000,-0.588
298.000,0.000,-0.407,0.000,-0.407
299.000,0.000,-0.208,0.000,-0.208
300.000,0.000,0.000,0.000,0.000
301.000,0.000,0.208,0.000,0.208
302.000,0.000,0.407,0.000,0.407
303.000,0.000,0.588,0.000,0.588
304.000,0.000,0.743,0.000,0.743
305.000,0.000,0.866,0.000,0.866
306.000,0.000,0.951,0.000,0.951
307.000,0.000,0.995,0.000,0.995
308.000,0.000,0.995,0.000,0.995
309.000,0.000,0.951,0.000,0.951
310.000,0.000,0.866,0.000,0.866
311.000,0.000,0.743,0.000,0.743
312.000,0.000,0.588,0.000,0.588
313.000,0.000,0.407,0.000,0.407
314.000,0.000,0.208,0.000,0.208
315.000,0.000,0.000,0.000,0.000
316.000,0.000,-0.208,0.000,-0.208
317.000,0.000,-0.407,0.000,-0.407
318.000,0.000,-0.588,0.000,-0.588
319.000,0.000,-0.743,0.000,-0.743
320.000,0.000,-0.866,0.000,-0.866
321.000,0.000,-0.951,0.000,-0.951
322.000,0.000,-0.995,0.000,-0.995
323.000,0.000,-0.995,0.000,-0.995
324.000,0.000,-0.951,0.000,-0.951
325.000,0.000,-0.866,0.000,-0.866
326.000,0.000,-0.743,0.000,-0.743
327.000,0.000,-0.588,0.000,-0.588
328.000,0.000,-0.407,0.000,-0.407
329.000,0.000,-0.208,0.000,-0.208
330.000,0.000,-0.000,0.000,-0.000
331.000,0.000,0.208,0.000,0.208
332.000,0.000,0.407,0.000,0.407
333.000,0.000,0.588,0.000,0.588
334.000,0.000,0.743,0.000,0.743
335.000,0.000,0.866,0.000,0.866
336.000,0.000,0.951,0.000,0.951
337.000,0.000,0.995,0.000,0.995
338.000,0.000,0.995,0.000,0.995
339.000,0.000,0.951,0.000,0.951
340.000,0.000,0.866,0.000,0.866
341.000,0.000,0.743,0.000,0.743
342.000,0.000,0.588,0.000,0.588
343.000,0.000,0.407,0.000,0.407
344.000,0.000,0.208,0.000,0.208
345.000,0.000,0.000,0.000,0.000
346.000,0.000,-0.208,0.000,-0.208
347.000,0.000,-0.407,0.000,-0.407
348.000,0.000,-0.588,0.000,-0.588
349.000,0.000,-0.743,0.000,-0.743
350.000,0.000,-0.866,0.000,-0.866
351.000,0.000,-0.951,0.000,-0.951
352.000,0.000,-0.995,0.000,-0.995
353.000,0.000,-0.995,0.000,-0.995
354.000,0.000,-0.951,0.000,-0.951
355.000,0.000,-0.866,0.000,-0.866
356.000,0.000,-0.743,0.000,-0.743
357.000,0.000,-0.588,0.000,-0.588
358.000,0.000,-0.407,0.000,-0.407
359.000,0.000,-0.208,0.000,-0.208
360.000,0.000,0.000,0.000,0.000
361.000,0.000,0.208,0.000,0.208
362.000,0.000,0.407,0.000,0.407
363.000,0.000,0.588,0.000,0.588
364.000,0.000,0.743,0.000,0.743
365.000,0.000,0.866,0.000,0.866
366.000,0.000,0.951,0.000,0.951
367.000,0.000,0.995,0.000,0.995
368.000,0.000,0.995,0.000,0.995
369.000,0.000,0.951,0.000,0.951
370.000,0.000,0.866,0.000,0.866
371.000,0.000,0.743,0.000,0.743
372.000,0.000,0.588,0.000,0.588
373.000,0.000,0.407,0.000,0.407
374.000,0.000,0.208,0.000,0.208
375.000,0.000,-0.000,0.000,-0.000
376.000,0.000,-0.208,0.000,-0.208
377.000,0.000,-0.407,0.000,-0.407
378.000,0.000,-0.588,0.000,-0.588
379.000,0.000,-0.743,0.000,-0.743
380.000,0.000,-0.866,0.000,-0.866
381.000,0.000,-0.951,0.000,-0.951
382.000,0.000,-0.995,0.000,-0.995
383.000,0.000,-0.995,0.000,-0.995
384.000,0.000,-0.951,0.000,-0.951
385.000,0.000,-0.866,0.000,-0.866
386.000,0.000,-0.743,0.000,-0.743
387.000,0.000,-0.588,0.000,-0.588
388.000,0.000,-0.407,0.000,-0.407
389.000,0.000,-0.208,0.000,-0.208
390.000,0.000,0.000,0.000,0.000
391.000,0.000,0.208,0.000,0.208
392.000,0.000,0.407,0.000,0.407
393.000,0.000,0.588,0.000,0.588
394.000,0.000,0.743,0.000,0.743
395.000,0.000,0.866,0.000,0.866
396.000,0.000,0.951,0.000,0.951
397.000,0.000,0.995,0.000,0.995
398.000,0.000,0.995,0.000,0.995
399.000,0.000,0.951,0.000,0.951
400.000,0.000,0.866,0.000,0.866
401.000,0.000,0.743,0.000,0.743
402.000,0.000,0.588,0.000,0.588
403.000,0.000,0.407,0.000,0.407
404.000,0.000,0.208,0.000,0.208
405.000,0.000,-0.000,0.000,-0.000
406.000,0.000,-0.208,0.000,-0.208
407.000,0.000,-0.407,0.000,-0.407
408.000,0.000,-0.588,0.000,-0.588
409.000,0.000,-0.743,0.000,-0.743
410.000,0.000,-0.866,0.000,-0.866
411.000,0.000,-0.951,0.000,-0.951
412.000,0.000,-0.995,0.000,-0.995
413.000,0.000,-0.995,0.000,-0.995
414.000,0.000,-0.951,0.000,-0.951
415.000,0.000,-0.866,0.000,-0.866
416.000,0.000,-0.743,0.000,-0.743
417.000,0.000,-0.588,0.000,-0.588
418.000,0.000,-0.407,0.000,-0.407
419.000,0.000,-0.208,0.000,-0.208
420.000,0.000,0.000,0.000,0.000
421.000,0.000,0.208,0.000,0.208
422.000,0.000,0.407,0.000,0.407
423.000,0.000,0.588,0.000,0.588
424.000,0.000,0.743,0.000,0.743
425.000,0.000,0.866,0.000,0.866
426.000,0.000,0.951,0.000,0.951
427.000,0.000,0.995,0.000,0.995
428.000,0.000,0.995,0.000,0.995
429.000,0.000,0.951,0.000,0.951
430.000,0.000,0.866,0.000,0.866
431.000,0.000,0.743,0.000,0.743
432.000,0.000,0.588,0.000,0.588
433.000,0.000,0.407,0.000,0.407
434.000,0.000,0.208,0.000,0.208
435.000,0.000,-0.000,0.000,-0.000
436.000,0.000,-0.208,0.000,-0.208
437.000,0.000,-0.407,0.000,-0.407
438.000,0.000,-0.588,0.000,-0.588
439.000,0.000,-0.743,0.000,-0.743
440.000,0.000,-0.866,0.000,-0.866
441.000,0.000,-0.951,0.000,-0.951
442.000,0.000,-0.995,0.000,-0.995
443.000,0.000,-0.995,0.000,-0.995
444.000,0.000,-0.951,0.000,-0.951
445.000,0.000,-0.866,0.000,-0.866
446.000,0.000,-0.743,0.000,-0.743
447.000,0.000,-0.588,0.000,-0.588
448.000,0.000,-0.407,0.000,-0.407
449.000,0.000,-0.208,0.000,-0.208
450.000,0.000,0.000,0.000,0.000
451.000,0.000,0.208,0.000,0.208
452.000,0.000,0.407,0.000,0.407
453.000,0.000,0.588,0.000,0.588
454.000,0.000,0.743,0.000,0.743
455.000,0.000,0.866,0.000,0.866
456.000,0.000,0.951,0.000,0.951
457.000,0.000,0.995,0.000,0.995
458.000,0.000,0.995,0.000,0.995
459.000,0.000,0.951,0.000,0.951
460.000,0.000,0.866,0.000,0.866
461.000,0.000,0.743,0.000,0.743
462.000,0.000,0.588,0.000,0.588
463.000,0.000,0.407,0.000,0.407
464.000,0.000,0.208,0.000,0.208
465.000,0.000,-0.000,0.000,-0.000
466.000,0.000,-0.208,0.000,-0.208
467.000,0.000,-0.407,0.000,-0.407
468.000,0.000,-0.588,0.000,-0.588
469.000,0.000,-0.743,0.000,-0.743
470.000,0.000,-0.866,0.000,-0.866
471.000,0.000,-0.951,0.000,-0.951
472.000,0.000,-0.995,0.000,-0.995
473.000,0.000,-0.995,0.000,-0.995
474.000,0.000,-0.951,0.000,-0.951
475.000,0.000,-0.866,0.000,-0.866
476.000,0.000,-0.743,0.000,-0.743
477.000,0.000,-0.588,0.000,-0.588
478.000,0.000,-0.407,0.000,-0.407
479.000,0.000,-0.208,0.000,-0.208
480.000,0.000,0.000,0.000,0.000
481.000,0.000,0.208,0.000,0.208
482.000,0.000,0.407,0.000,0.407
483.000,0.000,0.588,0.000,0.588
484.000,0.000,0.743,0.000,0.743
485.000,0.000,0.866,0.000,0.866
486.000,0.000,0.951,0.000,0.951
487.000,0.000,0.995,0.000,0.995
488.000,0.000,0.995,0.000,0.995
489.000,0.000,0.951,0.000,0.951
490.000,0.000,0.866,0.000,0.866
491.000,0.000,0.743,0.000,0.743
492.000,0.000,0.588,0.000,0.588
493.000,0.000,0.407,0.000,0.407
494.000,0.000,0.208,0.000,0.208
495.000,0.000,-0.000,0.000,-0.000
496.000,0.000,-0.208,0.000,-0.208
497.000,0.000,-0.407,0.000,-0.407
498.000,0.000,-0.588,0.000,-0.588
499.000,0.000,-0.743,0.000,-0.743
500.000,0.000,-0.866,0.000,-0.866
501.000,0.000,-0.951,0.000,-0.951
502.000,0.000,-0.995,0.000,-0.995
503.000,0.000,-0.995,0.000,-0.995
504.000,0.000,-0.951,0.000,-0.951
505.000,0.000,-0.866,0.000,-0.866
506.000,0.000,-0.743,0.000,-0.743
507.000,0.000,-0.588,0.000,-0.588
508.000,0.000,-0.407,0.000,-0.407
509.000,0.000,-0.208,0.000,-0.208
510.000,0.000,0.000,0.000,0.000
511.000,0.000,0.208,0.000,0.208
512.000,0.000,0.407,0.000,0.407
513.000,0.000,0.588,0.000,0.588
514.000,0.000,0.743,0.000,0.743
515.000,0.000,0.866,0.000,0.866
516.000,0.000,0.951,0.000,0.951
517.000,0.000,0.995,0.000,0.995
518.000,0.000,0.995,0.000,0.995
519.000,0.000,0.951,0.000,0.951
520.000,0.000,0.866,0.000,0.866
521.000,0.000,0.743,0.000,0.743
522.000,0.000,0.588,0.000,0.588
523.000,0.000,0.407,0.000,0.407
524.000,0.000,0.208,0.000,0.208
525.000,0.000,0.000,0.000,0.000
526.000,0.000,-0.208,0.000,-0.208
527.000,0.000,-0.407,0.000,-0.407
528.000,0.000,-0.588,0.000,-0.588
529.000,0.000,-0.743,0.000,-0.743
530.000,0.000,-0.866,0.000,-0.866
531.000,0.000,-0.951,0.000,-0.951
532.000,0.000,-0.995,0.000,-0.995
533.000,0.000,-0.995,0.000,-0.995
534.000,0.000,-0.951,0.000,-0.951
535.000,0.000,-0.866,0.000,-0.866
536.000,0.000,-0.743,0.000,-0.743
537.000,0.000,-0.588,0.000,-0.588
538.000,0.000,-0.407,0.000,-0.407
539.000,0.000,-0.208,0.000,-0.208
540.000,0.000,0.000,0.000,0.000
541.000,0.000,0.208,0.000,0.208
542.000,0.000,0.407,0.000,0.407
543.000,0.000,0.588,0.000,0.588
544.000,0.000,0.743,0.000,0.743
545.000,0.000,0.866,0.000,0.866
546.000,0.000,0.951,0.000,0.951
547.000,0.000,0.995,0.000,0.995
548.000,0.000,0.995,0.000,0.995
549.000,0.000,0.951,0.000,0.951
550.000,0.000,0.866,0.000,0.866
551.000,0.000,0.743,0.000,0.743
552.000,0.000,0.588,0.000,0.588
553.000,0.000,0.407,0.000,0.407
554.000,0.000,0.208,0.000,0.208
555.000,0.000,-0.000,0.000,-0.000
556.000,0.000,-0.208,0.000,-0.208
557.000,0.000,-0.407,0.000,-0.407
558.000,0.000,-0.588,0.000,-0.588
559.000,0.000,-0.743,0.000,-0.743
560.000,0.000,-0.866,0.000,-0.866
561.000,0.000,-0.951,0.000,-0.951
562.000,0.000,-0.995,0.000,-0.995
563.000,0.000,-0.995,0.000,-0.995
564.000,0.000,-0.951,0.000,-0.951
565.000,0.000,-0.866,0.000,-0.866
566.000,0.000,-0.743,0.000,-0.743
567.000,0.000,-0.588,0.000,-0.588
568.000,0.000,-0.407,0.000,-0.407
569.000,0.000,-0.208,0.000,-0.208
570.000,0.000,0.000,0.000,0.000
571.000,0.000,0.208,0.000,0.208
572.000,0.000,0.407,0.000,0.407
573.000,0.000,0.588,0.000,0.588
574.000,0.000,0.743,0.000,0.743
575.000,0.000,0.866,0.000,0.866
576.000,0.000,0.951,0.000,0.951
577.000,0.000,0.995,0.000,0.995
578.000,0.000,0.995,0.000,0.995
579.000,0.000,0.951,0.000,0.951
580.000,0.000,0.866,0.000,0.866
581.000,0.000,0.743,0.000,0.743
582.000,0.000,0.588,0.000,0.588
583.000,0.000,0.407,0.000,0.407
584.000,0.000,0.208,0.000,0.208
585.000,0.000,-0.000,0.000,-0.000
586.000,0.000,-0.208,0.000,-0.208
587.000,0.000,-0.407,0.000,-0.407
588.000,0.000,-0.588,0.000,-0.588
589.000,0.000,-0.743,0.000,-0.743
590.000,0.000,-0.866,0.000,-0.866
591.000,0.000,-0.951,0.000,-0.951
592.000,0.000,-0.995,0.000,-0.995
593.000,0.000,-0.995,0.000,-0.995
594.000,0.000,-0.951,0.000,-0.951
595.000,0.000,-0.866,0.000,-0.866
596.000,0.000,-0.743,0.000,-0.743
597.000,0.000,-0.588,0.000,-0.588
598.000,0.000,-0.407,0.000,-0.407
599.000,0.000,-0.208,0.000,-0.208
600.000,0.000,0.000,0.000,0.000
601.000,0.000,0.208,0.000,0.208
602.000,0.000,0.407,0.000,0.407
603.000,0.000,0.588,0.000,0.588
604.000,0.000,0.743,0.000,0.743
605.000,0.000,0.866,0.000,0.866
606.000,0.000,0.951,0.000,0.951
607.000,0.000,0.995,0.000,0.995
608.000,0.000,0.995,0.000,0.995
609.000,0.000,0.951,0.000,0.951
610.000,0.000,0.866,0.000,0.866
611.000,0.000,0.743,0.000,0.743
612.000,0.000,0.588,0.000,0.588
613.000,0.000,0.407,0.000,0.407
614.000,0.000,0.208,0.000,0.208
615.000,0.000,-0.000,0.000,-0.000
616.000,0.000,-0.208,0.000,-0.208
617.000,0.000,-0.407,0.000,-0.407
618.000,0.000,-0.588,0.000,-0.588
619.000,0.000,-0.743,0.000,-0.743
620.000,0.000,-0.866,0.000,-0.866
621.000,0.000,-0.951,0.000,-0.951
622.000,0.000,-0.995,0.000,-0.995
623.000,0.000,-0.995,0.000,-0.995
624.000,0.000,-0.951,0.000,-0.951
625.000,0.000,-0.866,0.000,-0.866
626.000,0.000,-0.743,0.000,-0.743
627.000,0.000,-0.588,0.000,-0.588
628.000,0.000,-0.407,0.000,-0.407
629.000,0.000,-0.208,0.000,-0.208
630.000,0.000,-0.000,0.000,-0.000
631.000,0.000,0.208,0.000,0.208
632.000,0.000,0.407,0.000,0.407
633.000,0.000,0.588,0.000,0.588
634.000,0.000,0.743,0.000,0.743
635.000,0.000,0.866,0.000,0.866
636.000,0.000,0.951,0.000,0.951
637.000,0.000,0.995,0.000,0.995
638.000,0.000,0.995,0.000,0.995
639.000,0.000,0.951,0.000,0.951
640.000,0.000,0.866,0.000,0.866
641.000,0.000,0.743,0.000,0.743
642.000,0.000,0.588,0.000,0.588
643.000,0.000,0.407,0.000,0.407
644.000,0.000,0.208,0.000,0.208
645.000,0.000,-0.000,0.000,-0.000
646.000,0.000,-0.208,0.000,-0.208
647.000,0.000,-0.407,0.000,-0.407
648.000,0.000,-0.588,0.000,-0.588
649.000,0.000,-0.743,0.000,-0.743
650.000,0.000,-0.866,0.000,-0.866
651.000,0.000,-0.951,0.000,-0.951
652.000,0.000,-0.995,0.000,-0.995
653.000,0.000,-0.995,0.000,-0.995
654.000,0.000,-0.951,0.000,-0.951
655.000,0.000,-0.866,0.000,-0.866
656.000,0.000,-0.743,0.000,-0.743
657.000,0.000,-0.588,0.000,-0.588
658.000,0.000,-0.407,0.000,-0.407
659.000,0.000,-0.208,0.000,-0.208
660.000,0.000,-0.000,0.000,-0.000
661.000,0.000,0.208,0.000,0.208
662.000,0.000,0.407,0.000,0.407
663.000,0.000,0.588,0.000,0.588
664.000,0.000,0.743,0.000,0.743
