date,y1,y2,y3,y
72.000,-0.588,0.000,0.000,-0.588
73.000,-0.629,0.000,0.000,-0.629
74.000,-0.669,0.000,0.000,-0.669
75.000,-0.707,0.000,0.000,-0.707
76.000,-0.743,0.000,0.000,-0.743
77.000,-0.777,0.000,0.000,-0.777
78.000,-0.809,0.000,0.000,-0.809
79.000,-0.839,0.000,0.000,-0.839
80.000,-0.866,0.000,0.000,-0.866
81.000,-0.891,0.000,0.000,-0.891
82.000,-0.914,0.000,0.000,-0.914
83.000,-0.934,0.000,0.000,-0.934
84.000,-0.951,0.000,0.000,-0.951
85.000,-0.966,0.000,0.000,-0.966
86.000,-0.978,0.000,0.000,-0.978
87.000,-0.988,0.000,0.000,-0.988
88.000,-0.995,0.000,0.000,-0.995
89.000,-0.999,0.000,0.000,-0.999
90.000,-1.000,0.000,0.000,-1.000
91.000,-0.999,0.000,0.000,-0.999
92.000,-0.995,0.000,0.000,-0.995
93.000,-0.988,0.000,0.000,-0.988
94.000,-0.978,0.000,0.000,-0.978
95.000,-0.966,0.000,0.000,-0.966
96.000,-0.951,0.000,0.000,-0.951
97.000,-0.934,0.000,0.000,-0.934
98.000,-0.914,0.000,0.000,-0.914
99.000,-0.891,0.000,0.000,-0.891
100.000,-0.866,0.000,0.000,-0.866
101.000,-0.839,0.000,0.000,-0.839
102.000,-0.809,0.000,0.000,-0.809
103.000,-0.777,0.000,0.000,-0.777
104.000,-0.743,0.000,0.000,-0.743
105.000,-0.707,0.000,0.000,-0.707
106.000,-0.669,0.000,0.000,-0.669
107.000,-0.629,0.000,0.000,-0.629
108.000,-0.588,0.000,0.000,-0.588
109.000,-0.545,0.000,0.000,-0.545
110.000,-0.500,0.000,0.000,-0.500
111.000,-0.454,0.000,0.000,-0.454
112.000,-0.407,0.000,0.000,-0.407
113.000,-0.358,0.000,0.000,-0.358
114.000,-0.309,0.000,0.000,-0.309
115.000,-0.259,0.000,0.000,-0.259
116.000,-0.208,0.000,0.000,-0.208
117.000,-0.156,0.000,0.000,-0.156
118.000,-0.105,0.000,0.000,-0.105
119.000,-0.052,0.000,0.000,-0.052
120.000,0.000,0.000,0.000,0.000
121.000,0.052,0.000,0.000,0.052
122.000,0.105,0.000,0.000,0.105
123.000,0.156,0.000,0.000,0.156
124.000,0.208,0.000,0.000,0.208
125.000,0.259,0.000,0.000,0.259
126.000,0.309,0.000,0.000,0.309
127.000,0.358,0.000,0.000,0.358
128.000,0.407,0.000,0.000,0.407
129.000,0.454,0.000,0.000,0.454
130.000,0.500,0.000,0.000,0.500
131.000,0.545,0.000,0.000,0.545
132.000,0.588,0.000,0.000,0.588
133.000,0.629,0.000,0.000,0.629
134.000,0.669,0.000,0.000,0.669
135.000,0.707,0.000,0.000,0.707
136.000,0.743,0.000,0.000,0.743
137.000,0.777,0.000,0.000,0.777
138.000,0.809,0.000,0.000,0.809
139.000,0.839,0.000,0.000,0.839
140.000,0.866,0.000,0.000,0.866
141.000,0.891,0.000,0.000,0.891
142.000,0.914,0.000,0.000,0.914
143.000,0.934,0.000,0.000,0.934
144.000,0.951,0.000,0.000,0.951
145.000,0.966,0.000,0.000,0.966
146.000,0.978,0.000,0.000,0.978
147.000,0.988,0.000,0.000,0.988
148.000,0.995,0.000,0.000,0.995
149.000,0.999,0.000,0.000,0.999
150.000,1.000,0.000,0.000,1.000
151.000,0.999,0.000,0.000,0.999
152.000,0.995,0.000,0.000,0.995
153.000,0.988,0.000,0.000,0.988
154.000,0.978,0.000,0.000,0.978
155.000,0.966,0.000,0.000,0.966
156.000,0.951,0.000,0.000,0.951
157.000,0.934,0.000,0.000,0.934
158.000,0.914,0.000,0.000,0.914
159.000,0.891,0.000,0.000,0.891
160.000,0.866,0.000,0.000,0.866
161.000,0.839,0.000,0.000,0.839
162.000,0.809,0.000,0.000,0.809
163.000,0.777,0.000,0.000,0.777
164.000,0.743,0.000,0.000,0.743
165.000,0.707,0.000,0.000,0.707
166.000,0.669,0.000,0.000,0.669
167.000,0.629,0.000,0.000,0.629
168.000,0.588,0.000,0.000,0.588
169.000,0.545,0.000,0.000,0.545
170.000,0.500,0.000,0.000,0.500
171.000,0.454,0.000,0.000,0.454
172.000,0.407,0.000,0.000,0.407
173.000,0.358,0.000,0.000,0.358
174.000,0.309,0.000,0.000,0.309
175.000,0.259,0.000,0.000,0.259
176.000,0.208,0.000,0.000,0.208
177.000,0.156,0.000,0.000,0.156
178.000,0.105,0.000,0.000,0.105
179.000,0.052,0.000,0.000,0.052
180.000,-0.000,0.000,0.000,-0.000
181.000,-0.052,0.000,0.000,-0.052
182.000,-0.105,0.000,0.000,-0.105
183.000,-0.156,0.000,0.000,-0.156
184.000,-0.208,0.000,0.000,-0.208
185.000,-0.259,0.000,0.000,-0.259
186.000,-0.309,0.000,0.000,-0.309
187.000,-0.358,0.000,0.000,-0.358
188.000,-0.407,0.000,0.000,-0.407
189.000,-0.454,0.000,0.000,-0.454
190.000,-0.500,0.000,0.000,-0.500
191.000,-0.545,0.000,0.000,-0.545
192.000,-0.588,0.000,0.000,-0.588
193.000,-0.629,0.000,0.000,-0.629
194.000,-0.669,0.000,0.000,-0.669
195.000,-0.707,0.000,0.000,-0.707
196.000,-0.743,0.000,0.000,-0.743
197.000,-0.777,0.000,0.000,-0.777
198.000,-0.809,0.000,0.000,-0.809
199.000,-0.839,0.000,0.000,-0.839
200.000,-0.866,0.000,0.000,-0.866
201.000,-0.891,0.000,0.000,-0.891
202.000,-0.914,0.000,0.000,-0.914
203.000,-0.934,0.000,0.000,-0.934
204.000,-0.951,0.000,0.000,-0.951
205.000,-0.966,0.000,0.000,-0.966
206.000,-0.978,0.000,0.000,-0.978
207.000,-0.988,0.000,0.000,-0.988
208.000,-0.995,0.000,0.000,-0.995
209.000,-0.999,0.000,0.000,-0.999
210.000,-1.000,0.000,0.000,-1.000
211.000,-0.999,0.000,0.000,-0.999
212.000,-0.995,0.000,0.000,-0.995
213.000,-0.988,0.000,0.000,-0.988
214.000,-0.978,0.000,0.000,-0.978
215.000,-0.966,0.000,0.000,-0.966
216.000,-0.951,0.000,0.000,-0.951
217.000,-0.934,0.000,0.000,-0.934
218.000,-0.914,0.000,0.000,-0.914
219.000,-0.891,0.000,0.000,-0.891
220.000,-0.866,0.000,0.000,-0.866
221.000,-0.839,0.000,0.000,-0.839
222.000,-0.809,0.000,0.000,-0.809
223.000,-0.777,0.000,0.000,-0.777
224.000,-0.743,0.000,0.000,-0.743
225.000,-0.707,0.000,0.000,-0.707
226.000,-0.669,0.000,0.000,-0.669
227.000,-0.629,0.000,0.000,-0.629
228.000,-0.588,0.000,0.000,-0.588
229.000,-0.545,0.000,0.000,-0.545
230.000,-0.500,0.000,0.000,-0.500
231.000,-0.454,0.000,0.000,-0.454
232.000,-0.407,0.000,0.000,-0.407
233.000,-0.358,0.000,0.000,-0.358
234.000,-0.309,0.000,0.000,-0.309
235.000,-0.259,0.000,0.000,-0.259
236.000,-0.208,0.000,0.000,-0.208
237.000,-0.156,0.000,0.000,-0.156
238.000,-0.105,0.000,0.000,-0.105
239.000,-0.052,0.000,0.000,-0.052
240.000,0.000,0.000,0.000,0.000
241.000,0.052,0.000,0.000,0.052
242.000,0.105,0.000,0.000,0.105
243.000,0.156,0.000,0.000,0.156
244.000,0.208,0.000,0.000,0.208
245.000,0.259,0.000,0.000,0.259
246.000,0.309,0.000,0.000,0.309
247.000,0.358,0.000,0.000,0.358
248.000,0.407,0.000,0.000,0.407
249.000,0.454,0.000,0.000,0.454
250.000,0.500,0.000,0.000,0.500
251.000,0.545,0.000,0.000,0.545
252.000,0.588,0.000,0.000,0.588
253.000,0.629,0.000,0.000,0.629
254.000,0.669,0.000,0.000,0.669
255.000,0.707,0.000,0.000,0.707
256.000,0.743,0.000,0.000,0.743
257.000,0.777,0.000,0.000,0.777
258.000,0.809,0.000,0.000,0.809
259.000,0.839,0.000,0.000,0.839
260.000,0.866,0.000,0.000,0.866
261.000,0.891,0.000,0.000,0.891
262.000,0.914,0.000,0.000,0.914
263.000,0.934,0.000,0.000,0.934
264.000,0.951,0.000,0.000,0.951
265.000,0.966,0.000,0.000,0.966
266.000,0.978,0.000,0.000,0.978
267.000,0.988,0.000,0.000,0.988
268.000,0.995,0.000,0.000,0.995
269.000,0.999,0.000,0.000,0.999
270.000,1.000,0.000,0.000,1.000
271.000,0.999,0.000,0.000,0.999
272.000,0.995,0.000,0.000,0.995
273.000,0.988,0.000,0.000,0.988
274.000,0.978,0.000,0.000,0.978
275.000,0.966,0.000,0.000,0.966
276.000,0.951,0.000,0.000,0.951
277.000,0.934,0.000,0.000,0.934
278.000,0.914,0.000,0.000,0.914
279.000,0.891,0.000,0.000,0.891
280.000,0.866,0.000,0.000,0.866
281.000,0.839,0.000,0.000,0.839
282.000,0.809,0.000,0.000,0.809
283.000,0.777,0.000,0.000,0.777
284.000,0.743,0.000,0.000,0.743
285.000,0.707,0.000,0.000,0.707
286.000,0.669,0.000,0.000,0.669
287.000,0.629,0.000,0.000,0.629
288.000,0.588,0.000,0.000,0.588
289.000,0.545,0.000,0.000,0.545
290.000,0.500,0.000,0.000,0.500
291.000,0.454,0.000,0.000,0.454
292.000,0.407,0.000,0.000,0.407
293.000,0.358,0.000,0.000,0.358
294.000,0.309,0.000,0.000,0.309
295.000,0.259,0.000,0.000,0.259
296.000,0.208,0.000,0.000,0.208
297.000,0.156,0.000,0.000,0.156
298.000,0.105,0.000,0.000,0.105
299.000,0.052,0.000,0.000,0.052
300.000,-0.000,0.000,0.000,-0.000
301.000,-0.052,0.000,0.000,-0.052
302.000,-0.105,0.000,0.000,-0.105
303.000,-0.156,0.000,0.000,-0.156
304.000,-0.208,0.000,0.000,-0.208
305.000,-0.259,0.000,0.000,-0.259
306.000,-0.309,0.000,0.000,-0.309
307.000,-0.358,0.000,0.000,-0.358
308.000,-0.407,0.000,0.000,-0.407
309.000,-0.454,0.000,0.000,-0.454
310.000,-0.500,0.000,0.000,-0.500
311.000,-0.545,0.000,0.000,-0.545
312.000,-0.588,0.000,0.000,-0.588
313.000,-0.629,0.000,0.000,-0.629
314.000,-0.669,0.000,0.000,-0.669
315.000,-0.707,0.000,0.000,-0.707
316.000,-0.743,0.000,0.000,-0.743
317.000,-0.777,0.000,0.000,-0.777
318.000,-0.809,0.000,0.000,-0.809
319.000,-0.839,0.000,0.000,-0.839
320.000,-0.866,0.000,0.000,-0.866
321.000,-0.891,0.000,0.000,-0.891
322.000,-0.914,0.000,0.000,-0.914
323.000,-0.934,0.000,0.000,-0.934
324.000,-0.951,0.000,0.000,-0.951
325.000,-0.966,0.000,0.000,-0.966
326.000,-0.978,0.000,0.000,-0.978
327.000,-0.988,0.000,0.000,-0.988
328.000,-0.995,0.000,0.000,-0.995
329.000,-0.999,0.000,0.000,-0.999
330.000,-1.000,0.000,0.000,-1.000
331.000,-0.999,0.000,0.000,-0.999
332.000,-0.995,0.000,0.000,-0.995
333.000,-0.988,0.000,0.000,-0.988
334.000,-0.978,0.000,0.000,-0.978
335.000,-0.966,0.000,0.000,-0.966
336.000,-0.951,0.000,0.000,-0.951
337.000,-0.934,0.000,0.000,-0.934
338.000,-0.914,0.000,0.000,-0.914
339.000,-0.891,0.000,0.000,-0.891
340.000,-0.866,0.000,0.000,-0.866
341.000,-0.839,0.000,0.000,-0.839
342.000,-0.809,0.000,0.000,-0.809
343.000,-0.777,0.000,0.000,-0.777
344.000,-0.743,0.000,0.000,-0.743
345.000,-0.707,0.000,0.000,-0.707
346.000,-0.669,0.000,0.000,-0.669
347.000,-0.629,0.000,0.000,-0.629
348.000,-0.588,0.000,0.000,-0.588
349.000,-0.545,0.000,0.000,-0.545
350.000,-0.500,0.000,0.000,-0.500
351.000,-0.454,0.000,0.000,-0.454
352.000,-0.407,0.000,0.000,-0.407
353.000,-0.358,0.000,0.000,-0.358
354.000,-0.309,0.000,0.000,-0.309
355.000,-0.259,0.000,0.000,-0.259
356.000,-0.208,0.000,0.000,-0.208
357.000,-0.156,0.000,0.000,-0.156
358.000,-0.105,0.000,0.000,-0.105
359.000,-0.052,0.000,0.000,-0.052
360.000,0.000,0.000,0.000,0.000
361.000,0.052,0.000,0.000,0.052
362.000,0.105,0.000,0.000,0.105
363.000,0.156,0.000,0.000,0.156
364.000,0.208,0.000,0.000,0.208
365.000,0.259,0.000,0.000,0.259
366.000,0.309,0.000,0.000,0.309
367.000,0.358,0.000,0.000,0.358
368.000,0.407,0.000,0.000,0.407
369.000,0.454,0.000,0.000,0.454
370.000,0.500,0.000,0.000,0.500
371.000,0.545,0.000,0.000,0.545
372.000,0.588,0.000,0.000,0.588
373.000,0.629,0.000,0.000,0.629
374.000,0.669,0.000,0.000,0.669
375.000,0.707,0.000,0.000,0.707
376.000,0.743,0.000,0.000,0.743
377.000,0.777,0.000,0.000,0.777
378.000,0.809,0.000,0.000,0.809
379.000,0.839,0.000,0.000,0.839
380.000,0.866,0.000,0.000,0.866
381.000,0.891,0.000,0.000,0.891
382.000,0.914,0.000,0.000,0.914
383.000,0.934,0.000,0.000,0.934
384.000,0.951,0.000,0.000,0.951
385.000,0.966,0.000,0.000,0.966
386.000,0.978,0.000,0.000,0.978
387.000,0.988,0.000,0.000,0.988
388.000,0.995,0.000,0.000,0.995
389.000,0.999,0.000,0.000,0.999
390.000,1.000,0.000,0.000,1.000
391.000,0.999,0.000,0.000,0.999
392.000,0.995,0.000,0.000,0.995
393.000,0.988,0.000,0.000,0.988
394.000,0.978,0.000,0.000,0.978
395.000,0.966,0.000,0.000,0.966
396.000,0.951,0.000,0.000,0.951
397.000,0.934,0.000,0.000,0.934
398.000,0.914,0.000,0.000,0.914
399.000,0.891,0.000,0.000,0.891
400.000,0.866,0.000,0.000,0.866
401.000,0.839,0.000,0.000,0.839
402.000,0.809,0.000,0.000,0.809
403.000,0.777,0.000,0.000,0.777
404.000,0.743,0.000,0.000,0.743
405.000,0.707,0.000,0.000,0.707
406.000,0.669,0.000,0.000,0.669
407.000,0.629,0.000,0.000,0.629
408.000,0.588,0.000,0.000,0.588
409.000,0.545,0.000,0.000,0.545
410.000,0.500,0.000,0.000,0.500
411.000,0.454,0.000,0.000,0.454
412.000,0.407,0.000,0.000,0.407
413.000,0.358,0.000,0.000,0.358
414.000,0.309,0.000,0.000,0.309
415.000,0.259,0.000,0.000,0.259
416.000,0.208,0.000,0.000,0.208
417.000,0.156,0.000,0.000,0.156
418.000,0.105,0.000,0.000,0.105
419.000,0.052,0.000,0.000,0.052
420.000,-0.000,0.000,0.000,-0.000
421.000,-0.052,0.000,0.000,-0.052
422.000,-0.105,0.000,0.000,-0.105
423.000,-0.156,0.000,0.000,-0.156
424.000,-0.208,0.000,0.000,-0.208
425.000,-0.259,0.000,0.000,-0.259
426.000,-0.309,0.000,0.000,-0.309
427.000,-0.358,0.000,0.000,-0.358
428.000,-0.407,0.000,0.000,-0.407
429.000,-0.454,0.000,0.000,-0.454
430.000,-0.500,0.000,0.000,-0.500
431.000,-0.545,0.000,0.000,-0.545
432.000,-0.588,0.000,0.000,-0.588
433.000,-0.629,0.000,0.000,-0.629
434.000,-0.669,0.000,0.000,-0.669
435.000,-0.707,0.000,0.000,-0.707
436.000,-0.743,0.000,0.000,-0.743
437.000,-0.777,0.000,0.000,-0.777
438.000,-0.809,0.000,0.000,-0.809
439.000,-0.839,0.000,0.000,-0.839
440.000,-0.866,0.000,0.000,-0.866
441.000,-0.891,0.000,0.000,-0.891
442.000,-0.914,0.000,0.000,-0.914
443.000,-0.934,0.000,0.000,-0.934
444.000,-0.951,0.000,0.000,-0.951
445.000,-0.966,0.000,0.000,-0.966
446.000,-0.978,0.000,0.000,-0.978
447.000,-0.988,0.000,0.000,-0.988
448.000,-0.995,0.000,0.000,-0.995
449.000,-0.999,0.000,0.000,-0.999
450.000,-1.000,0.000,0.000,-1.000
451.000,-0.999,0.000,0.000,-0.999
452.000,-0.995,0.000,0.000,-0.995
453.000,-0.988,0.000,0.000,-0.988
454.000,-0.978,0.000,0.000,-0.978
455.000,-0.966,0.000,0.000,-0.966
456.000,-0.951,0.000,0.000,-0.951
457.000,-0.934,0.000,0.000,-0.934
458.000,-0.914,0.000,0.000,-0.914
459.000,-0.891,0.000,0.000,-0.891
460.000,-0.866,0.000,0.000,-0.866
461.000,-0.839,0.000,0.000,-0.839
462.000,-0.809,0.000,0.000,-0.809
463.000,-0.777,0.000,0.000,-0.777
464.000,-0.743,0.000,0.000,-0.743
465.000,-0.707,0.000,0.000,-0.707
466.000,-0.669,0.000,0.000,-0.669
467.000,-0.629,0.000,0.000,-0.629
468.000,-0.588,0.000,0.000,-0.588
469.000,-0.545,0.000,0.000,-0.545
470.000,-0.500,0.000,0.000,-0.500
471.000,-0.454,0.000,0.000,-0.454
472.000,-0.407,0.000,0.000,-0.407
473.000,-0.358,0.000,0.000,-0.358
474.000,-0.309,0.000,0.000,-0.309
475.000,-0.259,0.000,0.000,-0.259
476.000,-0.208,0.000,0.000,-0.208
477.000,-0.156,0.000,0.000,-0.156
478.000,-0.105,0.000,0.000,-0.105
479.000,-0.052,0.000,0.000,-0.052
480.000,0.000,0.000,0.000,0.000
481.000,0.052,0.000,0.000,0.052
482.000,0.105,0.000,0.000,0.105
483.000,0.156,0.000,0.000,0.156
484.000,0.208,0.000,0.000,0.208
485.000,0.259,0.000,0.000,0.259
486.000,0.309,0.000,0.000,0.309
487.000,0.358,0.000,0.000,0.358
488.000,0.407,0.000,0.000,0.407
489.000,0.454,0.000,0.000,0.454
490.000,0.500,0.000,0.000,0.500
491.000,0.545,0.000,0.000,0.545
492.000,0.588,0.000,0.000,0.588
493.000,0.629,0.000,0.000,0.629
494.000,0.669,0.000,0.000,0.669
495.000,0.707,0.000,0.000,0.707
496.000,0.743,0.000,0.000,0.743
497.000,0.777,0.000,0.000,0.777
498.000,0.809,0.000,0.000,0.809
499.000,0.839,0.000,0.000,0.839
500.000,0.866,0.000,0.000,0.866
501.000,0.891,0.000,0.000,0.891
502.000,0.914,0.000,0.000,0.914
503.000,0.934,0.000,0.000,0.934
504.000,0.951,0.000,0.000,0.951
505.000,0.966,0.000,0.000,0.966
506.000,0.978,0.000,0.000,0.978
507.000,0.988,0.000,0.000,0.988
508.000,0.995,0.000,0.000,0.995
509.000,0.999,0.000,0.000,0.999
510.000,1.000,0.000,0.000,1.000
511.000,0.999,0.000,0.000,0.999
512.000,0.995,0.000,0.000,0.995
513.000,0.988,0.000,0.000,0.988
514.000,0.978,0.000,0.000,0.978
515.000,0.966,0.000,0.000,0.966
516.000,0.951,0.000,0.000,0.951
517.000,0.934,0.000,0.000,0.934
518.000,0.914,0.000,0.000,0.914
519.000,0.891,0.000,0.000,0.891
520.000,0.866,0.000,0.000,0.866
521.000,0.839,0.000,0.000,0.839
522.000,0.809,0.000,0.000,0.809
523.000,0.777,0.000,0.000,0.777
524.000,0.743,0.000,0.000,0.743
525.000,0.707,0.000,0.000,0.707
526.000,0.669,0.000,0.000,0.669
527.000,0.629,0.000,0.000,0.629
528.000,0.588,0.000,0.000,0.588
529.000,0.545,0.000,0.000,0.545
530.000,0.500,0.000,0.000,0.500
531.000,0.454,0.000,0.000,0.454
532.000,0.407,0.000,0.000,0.407
533.000,0.358,0.000,0.000,0.358
534.000,0.309,0.000,0.000,0.309
535.000,0.259,0.000,0.000,0.259
536.000,0.208,0.000,0.000,0.208
537.000,0.156,0.000,0.000,0.156
538.000,0.105,0.000,0.000,0.105
539.000,0.052,0.000,0.000,0.052
540.000,-0.000,0.000,0.000,-0.000
541.000,-0.052,0.000,0.000,-0.052
542.000,-0.105,0.000,0.000,-0.105
543.000,-0.156,0.000,0.000,-0.156
544.000,-0.208,0.000,0.000,-0.208
545.000,-0.259,0.000,0.000,-0.259
546.000,-0.309,0.000,0.000,-0.309
547.000,-0.358,0.000,0.000,-0.358
548.000,-0.407,0.000,0.000,-0.407
549.000,-0.454,0.000,0.000,-0.454
550.000,-0.500,0.000,0.000,-0.500
551.000,-0.545,0.000,0.000,-0.545
552.000,-0.588,0.000,0.000,-0.588
553.000,-0.629,0.000,0.000,-0.629
554.000,-0.669,0.000,0.000,-0.669
555.000,-0.707,0.000,0.000,-0.707
556.000,-0.743,0.000,0.000,-0.743
557.000,-0.777,0.000,0.000,-0.777
558.000,-0.809,0.000,0.000,-0.809
559.000,-0.839,0.000,0.000,-0.839
560.000,-0.866,0.000,0.000,-0.866
561.000,-0.891,0.000,0.000,-0.891
562.000,-0.914,0.000,0.000,-0.914
563.000,-0.934,0.000,0.000,-0.934
564.000,-0.951,0.000,0.000,-0.951
565.000,-0.966,0.000,0.000,-0.966
566.000,-0.978,0.000,0.000,-0.978
567.000,-0.988,0.000,0.000,-0.988
568.000,-0.995,0.000,0.000,-0.995
569.000,-0.999,0.000,0.000,-0.999
570.000,-1.000,0.000,0.000,-1.000
571.000,-0.999,0.000,0.000,-0.999
572.000,-0.995,0.000,0.000,-0.995
573.000,-0.988,0.000,0.000,-0.988
574.000,-0.978,0.000,0.000,-0.978
575.000,-0.966,0.000,0.000,-0.966
576.000,-0.951,0.000,0.000,-0.951
577.000,-0.934,0.000,0.000,-0.934
578.000,-0.914,0.000,0.000,-0.914
579.000,-0.891,0.000,0.000,-0.891
580.000,-0.866,0.000,0.000,-0.866
581.000,-0.839,0.000,0.000,-0.839
582.000,-0.809,0.000,0.000,-0.809
583.000,-0.777,0.000,0.000,-0.777
584.000,-0.743,0.000,0.000,-0.743
585.000,-0.707,0.000,0.000,-0.707
586.000,-0.669,0.000,0.000,-0.669
587.000,-0.629,0.000,0.000,-0.629
588.000,-0.588,0.000,0.000,-0.588
589.000,-0.545,0.000,0.000,-0.545
590.000,-0.500,0.000,0.000,-0.500
591.000,-0.454,0.000,0.000,-0.454
592.000,-0.407,0.000,0.000,-0.407
593.000,-0.358,0.000,0.000,-0.358
594.000,-0.309,0.000,0.000,-0.309
595.000,-0.259,0.000,0.000,-0.259
596.000,-0.208,0.000,0.000,-0.208
597.000,-0.156,0.000,0.000,-0.156
598.000,-0.105,0.000,0.000,-0.105
599.000,-0.052,0.000,0.000,-0.052
600.000,0.000,0.000,0.000,0.000
601.000,0.052,0.000,0.000,0.052
602.000,0.105,0.000,0.000,0.105
603.000,0.156,0.000,0.000,0.156
604.000,0.208,0.000,0.000,0.208
605.000,0.259,0.000,0.000,0.259
606.000,0.309,0.000,0.000,0.309
607.000,0.358,0.000,0.000,0.358
608.000,0.407,0.000,0.000,0.407
609.000,0.454,0.000,0.000,0.454
610.000,0.500,0.000,0.000,0.500
611.000,0.545,0.000,0.000,0.545
612.000,0.588,0.000,0.000,0.588
613.000,0.629,0.000,0.000,0.629
614.000,0.669,0.000,0.000,0.669
615.000,0.707,0.000,0.000,0.707
616.000,0.743,0.000,0.000,0.743
617.000,0.777,0.000,0.000,0.777
618.000,0.809,0.000,0.000,0.809
619.000,0.839,0.000,0.000,0.839
620.000,0.866,0.000,0.000,0.866
621.000,0.891,0.000,0.000,0.891
622.000,0.914,0.000,0.000,0.914
623.000,0.934,0.000,0.000,0.934
624.000,0.951,0.000,0.000,0.951
625.000,0.966,0.000,0.000,0.966
626.000,0.978,0.000,0.000,0.978
627.000,0.988,0.000,0.000,0.988
628.000,0.995,0.000,0.000,0.995
629.000,0.999,0.000,0.000,0.999
630.000,1.000,0.000,0.000,1.000
631.000,0.999,0.000,0.000,0.999
632.000,0.995,0.000,0.000,0.995
633.000,0.988,0.000,0.000,0.988
634.000,0.978,0.000,0.000,0.978
635.000,0.966,0.000,0.000,0.966
636.000,0.951,0.000,0.000,0.951
637.000,0.934,0.000,0.000,0.934
638.000,0.914,0.000,0.000,0.914
639.000,0.891,0.000,0.000,0.891
640.000,0.866,0.000,0.000,0.866
641.000,0.839,0.000,0.000,0.839
642.000,0.809,0.000,0.000,0.809
643.000,0.777,0.000,0.000,0.777
644.000,0.743,0.000,0.000,0.743
645.000,0.707,0.000,0.000,0.707
646.000,0.669,0.000,0.000,0.669
647.000,0.629,0.000,0.000,0.629
648.000,0.588,0.000,0.000,0.588
649.000,0.545,0.000,0.000,0.545
650.000,0.500,0.000,0.000,0.500
651.000,0.454,0.000,0.000,0.454
652.000,0.407,0.000,0.000,0.407
653.000,0.358,0.000,0.000,0.358
654.000,0.309,0.000,0.000,0.309
655.000,0.259,0.000,0.000,0.259
656.000,0.208,0.000,0.000,0.208
657.000,0.156,0.000,0.000,0.156
658.000,0.105,0.000,0.000,0.105
659.000,0.052,0.000,0.000,0.052
660.000,0.000,0.000,0.000,0.000
661.000,-0.052,0.000,0.000,-0.052
662.000,-0.105,0.000,0.000,-0.105
663.000,-0.156,0.000,0.000,-0.156
664.000,-0.208,0.000,0.000,-0.208
665.000,-0.259,0.000,0.000,-0.259
666.000,-0.309,0.000,0.000,-0.309
667.000,-0.358,0.000,0.000,-0.358
